date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,incidents,department_name
2020-02-17,0.3333333333333333,-1.0,0.6666666666666666,-2.6666666666666665,-8.666666666666666,2.6666666666666665,16.669802238919587,Broward County Sheriffs Office Department of Fire Rescue (75928)
2020-03-02,4.142857142857143,3.857142857142857,3.4285714285714284,2.0,1.4285714285714286,-0.42857142857142855,14.794973755577727,Broward County Sheriffs Office Department of Fire Rescue (75928)
2020-03-09,3.142857142857143,5.285714285714286,3.5714285714285716,-4.285714285714286,1.0,0.2857142857142857,10.201858691523375,Broward County Sheriffs Office Department of Fire Rescue (75928)
2020-03-30,-44.857142857142854,-19.285714285714285,-52.57142857142857,-63.42857142857143,-44.857142857142854,21.0,-3.4411938150311565,Broward County Sheriffs Office Department of Fire Rescue (75928)
2020-04-06,-47.0,-20.142857142857142,-59.142857142857146,-68.14285714285714,-48.57142857142857,23.142857142857142,0.6839241405537002,Broward County Sheriffs Office Department of Fire Rescue (75928)
2020-04-13,-50.857142857142854,-26.285714285714285,-59.857142857142854,-70.57142857142857,-51.42857142857143,23.857142857142858,-8.027528093466184,Broward County Sheriffs Office Department of Fire Rescue (75928)
2020-04-20,-47.42857142857143,-24.0,-58.0,-67.71428571428571,-47.857142857142854,23.0,-6.3471073308145725,Broward County Sheriffs Office Department of Fire Rescue (75928)
2020-04-27,-46.42857142857143,-24.0,-57.142857142857146,-66.57142857142857,-47.142857142857146,22.285714285714285,-3.3395209387580063,Broward County Sheriffs Office Department of Fire Rescue (75928)
2020-05-04,-42.142857142857146,-19.142857142857142,-45.0,-63.857142857142854,-44.714285714285715,19.571428571428573,-3.2332762930050367,Broward County Sheriffs Office Department of Fire Rescue (75928)
2020-05-11,-40.0,-13.714285714285714,-42.714285714285715,-62.42857142857143,-42.57142857142857,19.142857142857142,-4.597007062623821,Broward County Sheriffs Office Department of Fire Rescue (75928)
2020-05-18,-41.42857142857143,-19.285714285714285,-45.857142857142854,-63.142857142857146,-40.57142857142857,19.0,0.16455705504827264,Broward County Sheriffs Office Department of Fire Rescue (75928)
2020-05-25,-36.285714285714285,-18.285714285714285,-48.142857142857146,-62.714285714285715,-41.57142857142857,18.857142857142858,4.933528711356121,Broward County Sheriffs Office Department of Fire Rescue (75928)
2020-06-01,-30.0,-13.571428571428571,-30.714285714285715,-58.285714285714285,-33.142857142857146,15.571428571428571,2.2102472307853973,Broward County Sheriffs Office Department of Fire Rescue (75928)
2020-06-08,-27.571428571428573,-12.857142857142858,-35.57142857142857,-57.42857142857143,-32.285714285714285,15.0,4.42525829870615,Broward County Sheriffs Office Department of Fire Rescue (75928)
2020-06-15,-25.571428571428573,-12.857142857142858,-22.857142857142858,-53.57142857142857,-30.857142857142858,13.285714285714286,-0.23947393019172417,Broward County Sheriffs Office Department of Fire Rescue (75928)
2020-06-22,-25.285714285714285,-12.0,-26.857142857142858,-52.285714285714285,-31.142857142857142,12.857142857142858,4.199923013791757,Broward County Sheriffs Office Department of Fire Rescue (75928)
2020-06-29,-26.0,-13.0,-21.0,-51.714285714285715,-31.571428571428573,13.142857142857142,1.9500714289249896,Broward County Sheriffs Office Department of Fire Rescue (75928)
2020-07-06,-27.0,-12.857142857142858,-32.42857142857143,-52.142857142857146,-37.42857142857143,14.428571428571429,9.072423898374838,Broward County Sheriffs Office Department of Fire Rescue (75928)
2020-07-13,-27.428571428571427,-13.428571428571429,-27.714285714285715,-51.714285714285715,-33.57142857142857,14.428571428571429,11.186453191615744,Broward County Sheriffs Office Department of Fire Rescue (75928)
2020-07-20,-28.142857142857142,-15.142857142857142,-30.571428571428573,-54.285714285714285,-34.57142857142857,14.571428571428571,16.975871510769625,Broward County Sheriffs Office Department of Fire Rescue (75928)
2020-07-27,-28.428571428571427,-16.857142857142858,-30.0,-54.857142857142854,-34.42857142857143,14.285714285714286,11.177389374789515,Broward County Sheriffs Office Department of Fire Rescue (75928)
2020-08-03,-29.857142857142858,-16.142857142857142,-35.285714285714285,-55.142857142857146,-36.857142857142854,14.714285714285714,14.087985540347757,Broward County Sheriffs Office Department of Fire Rescue (75928)
2020-08-10,-27.285714285714285,-17.714285714285715,-22.714285714285715,-53.42857142857143,-34.857142857142854,13.142857142857142,4.5505971506457845,Broward County Sheriffs Office Department of Fire Rescue (75928)
2020-08-17,-27.285714285714285,-17.571428571428573,-23.857142857142858,-53.714285714285715,-35.142857142857146,12.428571428571429,0.15964713860474586,Broward County Sheriffs Office Department of Fire Rescue (75928)
2020-08-24,-28.285714285714285,-18.142857142857142,-30.285714285714285,-53.57142857142857,-34.0,13.0,3.90229143775009,Broward County Sheriffs Office Department of Fire Rescue (75928)
2020-08-31,-28.142857142857142,-18.714285714285715,-28.571428571428573,-52.857142857142854,-33.42857142857143,12.428571428571429,-4.865384746511869,Broward County Sheriffs Office Department of Fire Rescue (75928)
2020-09-07,-27.142857142857142,-17.428571428571427,-23.714285714285715,-53.0,-38.714285714285715,12.428571428571429,6.348588188334391,Broward County Sheriffs Office Department of Fire Rescue (75928)
2020-09-14,-29.0,-19.857142857142858,-36.57142857142857,-53.0,-33.42857142857143,12.428571428571429,7.684836592162303,Broward County Sheriffs Office Department of Fire Rescue (75928)
2020-09-21,-27.857142857142858,-19.285714285714285,-30.285714285714285,-52.142857142857146,-32.142857142857146,11.571428571428571,5.48056934258341,Broward County Sheriffs Office Department of Fire Rescue (75928)
2020-09-28,-27.285714285714285,-18.571428571428573,-34.42857142857143,-51.42857142857143,-31.571428571428573,11.428571428571429,2.9932151027493945,Broward County Sheriffs Office Department of Fire Rescue (75928)
2020-10-05,-27.285714285714285,-18.428571428571427,-41.285714285714285,-49.714285714285715,-31.142857142857142,11.714285714285714,7.127253173524204,Broward County Sheriffs Office Department of Fire Rescue (75928)
2020-10-12,-26.428571428571427,-17.571428571428573,-31.714285714285715,-48.142857142857146,-30.714285714285715,10.714285714285714,9.873112379150589,Broward County Sheriffs Office Department of Fire Rescue (75928)
2020-10-19,-26.571428571428573,-18.142857142857142,-31.857142857142858,-45.0,-30.428571428571427,10.571428571428571,2.451256746311686,Broward County Sheriffs Office Department of Fire Rescue (75928)
2020-10-26,-27.571428571428573,-19.285714285714285,-41.142857142857146,-45.714285714285715,-30.142857142857142,11.142857142857142,13.811385062939692,Broward County Sheriffs Office Department of Fire Rescue (75928)
2020-11-02,-24.285714285714285,-15.428571428571429,-28.285714285714285,-45.142857142857146,-28.857142857142858,9.857142857142858,10.170163648474476,Broward County Sheriffs Office Department of Fire Rescue (75928)
2020-11-16,-25.142857142857142,-16.0,-36.42857142857143,-47.285714285714285,-29.714285714285715,10.714285714285714,4.065592879989212,Broward County Sheriffs Office Department of Fire Rescue (75928)
2020-11-23,-23.142857142857142,-13.571428571428571,-33.142857142857146,-41.857142857142854,-28.857142857142858,10.142857142857142,4.344613513912203,Broward County Sheriffs Office Department of Fire Rescue (75928)
2020-11-30,-28.857142857142858,-16.571428571428573,-34.0,-42.142857142857146,-41.0,12.714285714285714,3.90323817175666,Broward County Sheriffs Office Department of Fire Rescue (75928)
2020-12-07,-22.571428571428573,-14.0,-32.857142857142854,-43.285714285714285,-27.571428571428573,10.0,-0.05386510728415942,Broward County Sheriffs Office Department of Fire Rescue (75928)
2020-12-14,-22.428571428571427,-13.428571428571429,-33.42857142857143,-44.285714285714285,-27.428571428571427,9.857142857142858,5.030782866154849,Broward County Sheriffs Office Department of Fire Rescue (75928)
2020-12-21,-18.428571428571427,-9.285714285714286,-29.714285714285715,-37.714285714285715,-27.714285714285715,9.0,2.8223914824776273,Broward County Sheriffs Office Department of Fire Rescue (75928)
2020-12-28,-25.714285714285715,-11.285714285714286,-34.857142857142854,-38.142857142857146,-43.0,13.142857142857142,3.467386983207606,Broward County Sheriffs Office Department of Fire Rescue (75928)
2020-02-17,8.666666666666666,1.3333333333333333,37.666666666666664,,-6.666666666666667,0.6666666666666666,16.784187359154192,Carmel Fire Department (76662)
2020-02-24,4.142857142857143,2.2857142857142856,41.42857142857143,,1.4285714285714286,-0.42857142857142855,-1.7775531265137634,Carmel Fire Department (76662)
2020-03-02,4.428571428571429,2.857142857142857,4.333333333333333,,1.8571428571428572,-0.2857142857142857,8.77879079559752,Carmel Fire Department (76662)
2020-03-09,8.714285714285714,6.285714285714286,52.166666666666664,,0.7142857142857143,-0.7142857142857143,4.837083515923475,Carmel Fire Department (76662)
2020-03-16,-3.5714285714285716,18.0,21.571428571428573,,-10.142857142857142,4.428571428571429,-10.022090526924037,Carmel Fire Department (76662)
2020-03-23,-39.857142857142854,-0.7142857142857143,11.428571428571429,,-43.0,18.0,-0.9802037728997978,Carmel Fire Department (76662)
2020-03-30,-51.42857142857143,-23.0,33.714285714285715,,-56.0,22.714285714285715,1.3916248610126172,Carmel Fire Department (76662)
2020-04-06,-49.857142857142854,-21.142857142857142,57.142857142857146,,-58.42857142857143,23.142857142857142,-14.277228309428372,Carmel Fire Department (76662)
2020-04-13,-50.285714285714285,-20.714285714285715,43.857142857142854,,-59.57142857142857,22.857142857142858,-15.497605296886107,Carmel Fire Department (76662)
2020-04-20,-46.857142857142854,-18.714285714285715,22.0,,-55.857142857142854,23.0,-13.431500594135441,Carmel Fire Department (76662)
2020-04-27,-42.857142857142854,-15.142857142857142,71.14285714285714,,-54.57142857142857,21.714285714285715,-26.294872792747917,Carmel Fire Department (76662)
2020-05-11,-32.857142857142854,-4.142857142857143,47.166666666666664,,-49.0,19.0,-27.322082015448725,Carmel Fire Department (76662)
2020-05-18,-24.428571428571427,-7.428571428571429,64.83333333333333,,-45.714285714285715,18.0,-20.828765716124913,Carmel Fire Department (76662)
2020-05-25,-17.857142857142858,-2.5714285714285716,104.0,,-47.142857142857146,15.857142857142858,-14.944496753007394,Carmel Fire Department (76662)
2020-06-01,-12.285714285714286,0.14285714285714285,112.4,,-37.0,14.0,-12.736984795808326,Carmel Fire Department (76662)
2020-06-15,-4.142857142857143,2.7142857142857144,147.0,,-34.42857142857143,11.571428571428571,-7.117398615121778,Carmel Fire Department (76662)
2020-06-22,-2.5714285714285716,5.142857142857143,181.33333333333334,,-34.285714285714285,10.142857142857142,-2.325029740661955,Carmel Fire Department (76662)
2020-06-29,-2.857142857142857,1.0,188.2,,-34.142857142857146,11.0,3.1709513151718847,Carmel Fire Department (76662)
2020-07-06,-2.2857142857142856,4.857142857142857,157.25,,-41.142857142857146,10.285714285714286,11.049314498730777,Carmel Fire Department (76662)
2020-07-13,-0.2857142857142857,3.0,163.75,,-33.714285714285715,10.285714285714286,-12.000195127416509,Carmel Fire Department (76662)
2020-07-20,-2.2857142857142856,2.5714285714285716,168.6,,-34.142857142857146,10.142857142857142,3.4190399737129646,Carmel Fire Department (76662)
2020-07-27,-3.2857142857142856,1.8571428571428572,112.0,,-34.285714285714285,10.0,-2.417086399388361,Carmel Fire Department (76662)
2020-08-03,-3.2857142857142856,1.4285714285714286,120.25,,-34.57142857142857,10.142857142857142,-5.3417321852633055,Carmel Fire Department (76662)
2020-08-17,-4.285714285714286,3.0,170.5,,-33.142857142857146,9.571428571428571,-5.522549726019865,Carmel Fire Department (76662)
2020-08-24,-6.428571428571429,1.7142857142857142,,,-32.42857142857143,8.857142857142858,-0.9152088432113702,Carmel Fire Department (76662)
2020-08-31,-7.142857142857143,-0.42857142857142855,,,-31.428571428571427,9.428571428571429,1.8730856447288848,Carmel Fire Department (76662)
2020-09-07,-5.714285714285714,0.14285714285714285,,,-39.0,9.142857142857142,-29.93243016278728,Carmel Fire Department (76662)
2020-09-14,-6.857142857142857,-0.5714285714285714,138.0,,-30.857142857142858,8.428571428571429,-14.64945218363101,Carmel Fire Department (76662)
2020-09-21,-3.4285714285714284,-1.0,142.6,,-29.857142857142858,8.0,1.945234406959568,Carmel Fire Department (76662)
2020-09-28,-5.142857142857143,-1.7142857142857142,102.2,,-28.857142857142858,8.571428571428571,-7.698059964963098,Carmel Fire Department (76662)
2020-10-05,-5.0,-0.2857142857142857,84.0,,-29.714285714285715,8.857142857142858,1.4041632126738512,Carmel Fire Department (76662)
2020-10-12,-5.571428571428571,-1.4285714285714286,108.0,,-29.428571428571427,8.142857142857142,25.2569003100918,Carmel Fire Department (76662)
2020-10-19,-8.857142857142858,-3.2857142857142856,71.16666666666667,,-34.285714285714285,9.285714285714286,0.8267323692855635,Carmel Fire Department (76662)
2020-10-26,-8.0,-4.142857142857143,75.5,,-33.285714285714285,9.428571428571429,19.683268858800773,Carmel Fire Department (76662)
2020-11-02,-8.714285714285714,-0.8571428571428571,55.0,,-29.571428571428573,10.285714285714286,1.6270477888124961,Carmel Fire Department (76662)
2020-11-09,-8.285714285714286,-4.857142857142857,85.6,,-30.142857142857142,10.428571428571429,-5.162785081955795,Carmel Fire Department (76662)
2020-11-16,-11.571428571428571,-4.571428571428571,26.142857142857142,,-32.714285714285715,12.428571428571429,0.10118963383268616,Carmel Fire Department (76662)
2020-11-23,-13.428571428571429,-1.5714285714285714,18.714285714285715,,-32.142857142857146,13.0,-8.011871629164895,Carmel Fire Department (76662)
2020-11-30,-21.714285714285715,-5.571428571428571,20.714285714285715,,-46.714285714285715,16.142857142857142,-4.093505458852879,Carmel Fire Department (76662)
2020-12-07,-13.142857142857142,-4.571428571428571,17.0,,-32.142857142857146,13.571428571428571,11.091617646533013,Carmel Fire Department (76662)
2020-12-14,-11.285714285714286,-2.7142857142857144,22.857142857142858,,-32.142857142857146,13.142857142857142,0.08962125832293363,Carmel Fire Department (76662)
2020-12-21,-7.142857142857143,3.857142857142857,4.714285714285714,,-32.857142857142854,13.0,-16.72157516119662,Carmel Fire Department (76662)
2020-12-28,-19.857142857142858,-0.42857142857142855,-0.42857142857142855,,-51.142857142857146,16.285714285714285,8.19188804614365,Carmel Fire Department (76662)
2020-11-02,-5.428571428571429,22.0,45.142857142857146,-31.857142857142858,-20.857142857142858,7.0,0.10969153517995041,Cedar Rapids Fire Department (76927)
2020-11-09,-7.428571428571429,22.142857142857142,85.85714285714286,-36.714285714285715,-24.0,8.142857142857142,26.51157268804328,Cedar Rapids Fire Department (76927)
2020-11-16,-14.571428571428571,16.857142857142858,8.714285714285714,-41.0,-26.428571428571427,11.285714285714286,20.330960772137246,Cedar Rapids Fire Department (76927)
2020-11-23,-13.714285714285714,19.714285714285715,32.857142857142854,-38.857142857142854,-23.857142857142858,10.571428571428571,7.615276879982765,Cedar Rapids Fire Department (76927)
2020-11-30,-20.857142857142858,12.0,7.142857142857143,-45.42857142857143,-38.57142857142857,13.428571428571429,-9.226700697288932,Cedar Rapids Fire Department (76927)
2020-12-07,-10.571428571428571,21.714285714285715,26.285714285714285,-42.57142857142857,-21.571428571428573,9.571428571428571,13.19950538532719,Cedar Rapids Fire Department (76927)
2020-12-14,-12.571428571428571,18.857142857142858,9.0,-41.714285714285715,-21.571428571428573,9.857142857142858,10.899290735192546,Cedar Rapids Fire Department (76927)
2020-12-21,-5.285714285714286,27.142857142857142,-3.2857142857142856,-36.857142857142854,-19.0,8.428571428571429,-9.678665913014498,Cedar Rapids Fire Department (76927)
2020-12-28,-18.428571428571427,20.714285714285715,-15.857142857142858,-45.857142857142854,-41.57142857142857,12.571428571428571,10.521927111831193,Cedar Rapids Fire Department (76927)
2020-02-17,8.666666666666666,1.3333333333333333,37.666666666666664,,-6.666666666666667,0.6666666666666666,-9.523809523809524,Cicero Fire Department (77482)
2020-02-24,4.142857142857143,2.2857142857142856,41.42857142857143,,1.4285714285714286,-0.42857142857142855,-22.108843537414966,Cicero Fire Department (77482)
2020-03-02,4.428571428571429,2.857142857142857,4.333333333333333,,1.8571428571428572,-0.2857142857142857,-0.680272108843535,Cicero Fire Department (77482)
2020-03-09,8.714285714285714,6.285714285714286,52.166666666666664,,0.7142857142857143,-0.7142857142857143,-30.952380952380945,Cicero Fire Department (77482)
2020-03-30,-51.42857142857143,-23.0,33.714285714285715,,-56.0,22.714285714285715,15.714285714285714,Cicero Fire Department (77482)
2020-04-06,-49.857142857142854,-21.142857142857142,57.142857142857146,,-58.42857142857143,23.142857142857142,38.57142857142857,Cicero Fire Department (77482)
2020-04-13,-50.285714285714285,-20.714285714285715,43.857142857142854,,-59.57142857142857,22.857142857142858,28.571428571428573,Cicero Fire Department (77482)
2020-04-20,-46.857142857142854,-18.714285714285715,22.0,,-55.857142857142854,23.0,28.571428571428573,Cicero Fire Department (77482)
2020-05-11,-32.857142857142854,-4.142857142857143,47.166666666666664,,-49.0,19.0,-10.714285714285714,Cicero Fire Department (77482)
2020-05-18,-24.428571428571427,-7.428571428571429,64.83333333333333,,-45.714285714285715,18.0,4.047619047619047,Cicero Fire Department (77482)
2020-05-25,-17.857142857142858,-2.5714285714285716,104.0,,-47.142857142857146,15.857142857142858,10.95238095238095,Cicero Fire Department (77482)
2020-06-01,-12.285714285714286,0.14285714285714285,112.4,,-37.0,14.0,24.285714285714285,Cicero Fire Department (77482)
2020-06-22,-2.5714285714285716,5.142857142857143,181.33333333333334,,-34.285714285714285,10.142857142857142,69.04761904761904,Cicero Fire Department (77482)
2020-06-29,-2.857142857142857,1.0,188.2,,-34.142857142857146,11.0,33.33333333333333,Cicero Fire Department (77482)
2020-07-06,-2.2857142857142856,4.857142857142857,157.25,,-41.142857142857146,10.285714285714286,8.571428571428564,Cicero Fire Department (77482)
2020-08-03,-3.2857142857142856,1.4285714285714286,120.25,,-34.57142857142857,10.142857142857142,104.76190476190474,Cicero Fire Department (77482)
2020-08-10,-3.4285714285714284,1.5714285714285714,157.66666666666666,,-33.142857142857146,9.571428571428571,35.71428571428571,Cicero Fire Department (77482)
2020-08-17,-4.285714285714286,3.0,170.5,,-33.142857142857146,9.571428571428571,-14.285714285714292,Cicero Fire Department (77482)
2020-08-24,-6.428571428571429,1.7142857142857142,,,-32.42857142857143,8.857142857142858,33.33333333333332,Cicero Fire Department (77482)
2020-08-31,-7.142857142857143,-0.42857142857142855,,,-31.428571428571427,9.428571428571429,-2.3809523809523876,Cicero Fire Department (77482)
2020-09-07,-5.714285714285714,0.14285714285714285,,,-39.0,9.142857142857142,26.190476190476183,Cicero Fire Department (77482)
2020-09-14,-6.857142857142857,-0.5714285714285714,138.0,,-30.857142857142858,8.428571428571429,11.904761904761896,Cicero Fire Department (77482)
2020-09-21,-3.4285714285714284,-1.0,142.6,,-29.857142857142858,8.0,21.42857142857142,Cicero Fire Department (77482)
2020-09-28,-5.142857142857143,-1.7142857142857142,102.2,,-28.857142857142858,8.571428571428571,21.42857142857142,Cicero Fire Department (77482)
2020-10-05,-5.0,-0.2857142857142857,84.0,,-29.714285714285715,8.857142857142858,42.85714285714285,Cicero Fire Department (77482)
2020-10-12,-5.571428571428571,-1.4285714285714286,108.0,,-29.428571428571427,8.142857142857142,14.285714285714278,Cicero Fire Department (77482)
2020-10-19,-8.857142857142858,-3.2857142857142856,71.16666666666667,,-34.285714285714285,9.285714285714286,-7.142857142857151,Cicero Fire Department (77482)
2020-10-26,-8.0,-4.142857142857143,75.5,,-33.285714285714285,9.428571428571429,7.142857142857134,Cicero Fire Department (77482)
2020-11-02,-8.714285714285714,-0.8571428571428571,55.0,,-29.571428571428573,10.285714285714286,-19.52380952380953,Cicero Fire Department (77482)
2020-11-09,-8.285714285714286,-4.857142857142857,85.6,,-30.142857142857142,10.428571428571429,-39.04761904761905,Cicero Fire Department (77482)
2020-11-16,-11.571428571428571,-4.571428571428571,26.142857142857142,,-32.714285714285715,12.428571428571429,44.28571428571428,Cicero Fire Department (77482)
2020-11-23,-13.428571428571429,-1.5714285714285714,18.714285714285715,,-32.142857142857146,13.0,22.85714285714285,Cicero Fire Department (77482)
2020-11-30,-21.714285714285715,-5.571428571428571,20.714285714285715,,-46.714285714285715,16.142857142857142,0.9523809523809449,Cicero Fire Department (77482)
2020-12-28,-19.857142857142858,-0.42857142857142855,-0.42857142857142855,,-51.142857142857146,16.285714285714285,9.047619047619039,Cicero Fire Department (77482)
2020-02-17,5.666666666666667,1.3333333333333333,17.333333333333332,4.666666666666667,-6.666666666666667,0.6666666666666666,2.4210233515664266,City of Fort Myers Fire Department (77656)
2020-03-02,8.285714285714286,3.7142857142857144,4.0,12.714285714285714,1.0,-0.2857142857142857,5.564008908308892,City of Fort Myers Fire Department (77656)
2020-03-09,6.0,5.285714285714286,4.142857142857143,7.714285714285714,0.42857142857142855,0.14285714285714285,-15.903075901323465,City of Fort Myers Fire Department (77656)
2020-03-16,-1.1428571428571428,11.714285714285714,8.714285714285714,-1.7142857142857142,-5.0,2.4285714285714284,-34.191741212614076,City of Fort Myers Fire Department (77656)
2020-03-30,-47.0,-20.285714285714285,-52.714285714285715,-60.42857142857143,-37.0,14.571428571428571,-11.850909836606727,City of Fort Myers Fire Department (77656)
2020-04-06,-51.142857142857146,-25.0,-64.85714285714286,-66.28571428571429,-43.285714285714285,16.571428571428573,0.8320257331241169,City of Fort Myers Fire Department (77656)
2020-04-13,-55.0,-30.142857142857142,-67.42857142857143,-69.85714285714286,-46.857142857142854,17.428571428571427,-5.66680909130484,City of Fort Myers Fire Department (77656)
2020-04-20,-50.142857142857146,-25.285714285714285,-66.57142857142857,-69.0,-42.42857142857143,16.571428571428573,-5.629568562269433,City of Fort Myers Fire Department (77656)
2020-04-27,-48.42857142857143,-23.857142857142858,-64.28571428571429,-68.0,-41.142857142857146,15.857142857142858,-2.2269062639973107,City of Fort Myers Fire Department (77656)
2020-05-04,-43.57142857142857,-19.0,-41.142857142857146,-65.14285714285714,-37.57142857142857,13.142857142857142,4.767436190974338,City of Fort Myers Fire Department (77656)
2020-05-11,-36.285714285714285,-14.571428571428571,-35.285714285714285,-62.0,-34.0,11.428571428571429,-7.734772158511866,City of Fort Myers Fire Department (77656)
2020-05-18,-34.42857142857143,-17.285714285714285,-38.142857142857146,-60.0,-31.857142857142858,10.571428571428571,8.616653430617259,City of Fort Myers Fire Department (77656)
2020-05-25,-31.142857142857142,-16.285714285714285,-34.57142857142857,-59.285714285714285,-34.42857142857143,11.0,16.565553662426485,City of Fort Myers Fire Department (77656)
2020-06-01,-29.0,-15.571428571428571,-32.57142857142857,-54.857142857142854,-25.428571428571427,8.857142857142858,13.981254072791794,City of Fort Myers Fire Department (77656)
2020-06-08,-28.0,-16.142857142857142,-42.857142857142854,-53.857142857142854,-25.714285714285715,9.0,17.001188957232888,City of Fort Myers Fire Department (77656)
2020-06-15,-27.0,-15.428571428571429,-29.142857142857142,-52.857142857142854,-24.857142857142858,7.428571428571429,23.700479520479426,City of Fort Myers Fire Department (77656)
2020-06-22,-25.714285714285715,-13.142857142857142,-22.857142857142858,-53.142857142857146,-25.857142857142858,6.857142857142857,27.321940656626026,City of Fort Myers Fire Department (77656)
2020-06-29,-27.714285714285715,-14.714285714285714,-26.571428571428573,-52.142857142857146,-28.0,7.857142857142857,52.194604736887875,City of Fort Myers Fire Department (77656)
2020-07-06,-28.285714285714285,-14.571428571428571,-24.0,-54.42857142857143,-34.714285714285715,9.0,50.36927697564921,City of Fort Myers Fire Department (77656)
2020-07-13,-29.714285714285715,-16.714285714285715,-31.142857142857142,-53.285714285714285,-31.285714285714285,8.428571428571429,33.46458211476378,City of Fort Myers Fire Department (77656)
2020-07-20,-30.714285714285715,-18.428571428571427,-34.42857142857143,-54.42857142857143,-31.857142857142858,8.285714285714286,20.557160113065866,City of Fort Myers Fire Department (77656)
2020-07-27,-30.714285714285715,-20.0,-36.142857142857146,-56.0,-32.0,7.857142857142857,45.793238176669206,City of Fort Myers Fire Department (77656)
2020-08-03,-30.428571428571427,-19.428571428571427,-34.285714285714285,-54.57142857142857,-32.57142857142857,7.714285714285714,22.09508595654557,City of Fort Myers Fire Department (77656)
2020-08-10,-30.714285714285715,-22.142857142857142,-35.285714285714285,-53.0,-32.857142857142854,7.285714285714286,26.403674252900252,City of Fort Myers Fire Department (77656)
2020-08-17,-30.142857142857142,-20.714285714285715,-33.285714285714285,-55.142857142857146,-32.857142857142854,6.714285714285714,32.37260054286722,City of Fort Myers Fire Department (77656)
2020-08-24,-31.285714285714285,-22.142857142857142,-39.285714285714285,-55.0,-32.42857142857143,6.857142857142857,32.41794148344983,City of Fort Myers Fire Department (77656)
2020-08-31,-30.285714285714285,-22.285714285714285,-36.0,-54.142857142857146,-32.42857142857143,5.857142857142857,26.884429111045254,City of Fort Myers Fire Department (77656)
2020-09-07,-29.142857142857142,-20.857142857142858,-28.0,-53.0,-38.42857142857143,6.571428571428571,13.570839239926633,City of Fort Myers Fire Department (77656)
2020-09-14,-32.857142857142854,-23.428571428571427,-47.285714285714285,-54.285714285714285,-32.857142857142854,5.285714285714286,34.852556975407644,City of Fort Myers Fire Department (77656)
2020-09-21,-29.285714285714285,-21.714285714285715,-34.857142857142854,-52.857142857142854,-30.0,4.285714285714286,25.47966920442724,City of Fort Myers Fire Department (77656)
2020-09-28,-29.142857142857142,-21.0,-36.0,-53.857142857142854,-30.0,4.857142857142857,27.441122027213986,City of Fort Myers Fire Department (77656)
2020-10-05,-28.714285714285715,-20.714285714285715,-44.42857142857143,-50.857142857142854,-29.285714285714285,4.571428571428571,29.26059935414707,City of Fort Myers Fire Department (77656)
2020-10-12,-27.571428571428573,-19.285714285714285,-33.57142857142857,-48.57142857142857,-29.0,4.142857142857143,35.07993800720034,City of Fort Myers Fire Department (77656)
2020-10-19,-26.428571428571427,-18.428571428571427,-32.285714285714285,-45.142857142857146,-28.428571428571427,4.285714285714286,25.04698316869996,City of Fort Myers Fire Department (77656)
2020-10-26,-25.571428571428573,-17.714285714285715,-32.0,-45.0,-28.285714285714285,3.857142857142857,49.78048166851924,City of Fort Myers Fire Department (77656)
2020-11-02,-23.857142857142858,-15.428571428571429,-31.0,-46.142857142857146,-27.428571428571427,3.4285714285714284,47.94011666237678,City of Fort Myers Fire Department (77656)
2020-11-09,-25.857142857142858,-18.142857142857142,-41.857142857142854,-47.857142857142854,-30.285714285714285,6.142857142857143,38.08803243606918,City of Fort Myers Fire Department (77656)
2020-11-16,-24.714285714285715,-18.428571428571427,-36.285714285714285,-44.57142857142857,-28.285714285714285,5.285714285714286,51.02370502619881,City of Fort Myers Fire Department (77656)
2020-11-23,-21.714285714285715,-13.428571428571429,-31.0,-41.285714285714285,-27.285714285714285,4.285714285714286,43.45706088634584,City of Fort Myers Fire Department (77656)
2020-11-30,-27.428571428571427,-16.857142857142858,-28.142857142857142,-43.714285714285715,-41.42857142857143,7.714285714285714,39.538895324573964,City of Fort Myers Fire Department (77656)
2020-02-17,8.666666666666666,1.3333333333333333,37.666666666666664,,-6.666666666666667,0.6666666666666666,-25.985050146540832,City of Westfield Fire Department (77934)
2020-03-02,4.428571428571429,2.857142857142857,4.333333333333333,,1.8571428571428572,-0.2857142857142857,-10.019269895046296,City of Westfield Fire Department (77934)
2020-03-09,8.714285714285714,6.285714285714286,52.166666666666664,,0.7142857142857143,-0.7142857142857143,-25.368480725623588,City of Westfield Fire Department (77934)
2020-03-16,-3.5714285714285716,18.0,21.571428571428573,,-10.142857142857142,4.428571428571429,-12.755102040816329,City of Westfield Fire Department (77934)
2020-03-23,-39.857142857142854,-0.7142857142857143,11.428571428571429,,-43.0,18.0,-20.589569160997737,City of Westfield Fire Department (77934)
2020-03-30,-51.42857142857143,-23.0,33.714285714285715,,-56.0,22.714285714285715,-29.68820861678005,City of Westfield Fire Department (77934)
2020-04-06,-49.857142857142854,-21.142857142857142,57.142857142857146,,-58.42857142857143,23.142857142857142,8.520408163265303,City of Westfield Fire Department (77934)
2020-04-13,-50.285714285714285,-20.714285714285715,43.857142857142854,,-59.57142857142857,22.857142857142858,11.621315192743761,City of Westfield Fire Department (77934)
